Prezzo,Anni,Chilometraggio,Cambio,CV,Venditore,Distanza,is_Diesel vs Benzina,is_Ibrido vs Benzina,is_sport vs base,is_performance vs base,is_middle vs base,is NO vs NE,is Centro vs NE,is Sud_Isole vs NE
42900,1,14,1,190,1,101,0,1,0,1,0,0,1,0
42900,1,14,1,190,1,98,0,1,0,1,0,0,1,0
42950,1,19,1,265,1,14,0,0,1,0,0,0,0,0
42950,1,6,1,150,1,747,1,0,1,0,0,0,0,1
42999,1,12,1,190,1,415,0,1,1,0,0,0,1,0
43000,1,20,1,190,1,101,0,1,0,1,0,0,1,0
43000,1,4,1,150,1,98,1,0,1,0,0,0,1,0
43000,1,20,1,190,1,98,0,1,0,1,0,0,1,0
43200,1,12,1,150,1,86,1,0,1,0,0,0,0,0
43200,1,5,1,178,1,86,0,1,1,0,0,0,0,0
43500,0,6,1,190,1,178,1,0,1,0,0,1,0,0
43500,1,22,1,190,1,86,0,1,1,0,0,0,0,0
43500,0,0,1,190,1,121,1,0,1,0,0,1,0,0
43500,1,14,1,190,1,101,0,1,0,1,0,0,1,0
43500,1,11,1,190,1,101,0,1,0,1,0,0,1,0
43500,1,1,1,150,1,98,1,0,1,0,0,0,1,0
43500,1,15,1,190,1,98,0,1,0,1,0,0,1,0
43500,1,11,1,190,1,98,0,1,0,1,0,0,1,0
43800,1,7,1,150,1,208,1,0,1,0,0,1,0,0
43800,1,12,1,150,1,86,1,0,1,0,0,0,0,0
43800,1,15,1,150,1,86,1,0,1,0,0,0,0,0
43800,1,7,1,150,1,196,1,0,1,0,0,1,0,0
43800,1,9,1,150,1,196,1,0,1,0,0,1,0,0
43800,1,6,1,150,1,196,1,0,1,0,0,1,0,0
43800,1,5,1,150,1,196,1,0,1,0,0,1,0,0
43800,1,2,1,150,1,177,1,0,1,0,0,1,0,0
43800,1,11,1,150,1,177,1,0,1,0,0,1,0,0
43800,1,8,1,150,1,177,1,0,1,0,0,1,0,0
43900,0,6,1,190,1,807,1,0,1,0,0,0,0,1
43900,0,6,1,150,1,807,1,0,1,0,0,0,0,1
43900,0,6,1,150,1,750,1,0,1,0,0,0,0,1
43900,0,6,1,190,1,861,1,0,1,0,0,0,0,1
43900,0,6,1,150,1,861,1,0,1,0,0,0,0,1
43900,0,6,1,150,1,819,1,0,1,0,0,0,0,1
43900,0,6,1,190,1,819,1,0,1,0,0,0,0,1
43900,0,6,1,190,1,750,1,0,1,0,0,0,0,1
43900,1,7,1,190,1,623,0,1,1,0,0,0,0,1
43900,1,22,1,150,1,623,1,0,1,0,0,0,0,1
43900,1,13,1,190,1,101,0,1,0,1,0,0,1,0
43900,0,6,1,190,1,292,0,1,0,1,0,0,1,0
43900,1,20,1,190,1,121,0,1,1,0,0,1,0,0
43900,1,14,1,190,1,98,0,1,0,1,0,0,1,0
44000,1,15,1,190,1,68,0,1,1,0,0,0,0,0
44000,1,15,1,190,1,101,0,1,0,1,0,0,1,0
44000,1,15,1,190,1,98,0,1,0,1,0,0,1,0
44000,1,6,1,306,1,164,1,0,0,1,0,0,1,0
44000,1,6,1,306,1,132,1,0,0,1,0,0,0,0
44200,0,0,1,190,1,121,1,0,1,0,0,1,0,0
44200,1,13,1,190,1,86,0,1,1,0,0,0,0,0
44200,1,10,1,150,1,196,1,0,1,0,0,1,0,0
44500,0,6,1,190,1,178,1,0,1,0,0,1,0,0
44500,0,6,1,190,1,25,1,0,1,0,0,0,0,0
44500,1,9,1,190,1,389,0,1,1,0,0,0,0,1
44900,0,6,1,190,1,807,1,0,1,0,0,0,0,1
44900,0,6,1,190,1,807,1,0,1,0,0,0,0,1
44900,0,6,1,190,1,861,1,0,1,0,0,0,0,1
44900,0,6,1,190,1,861,1,0,1,0,0,0,0,1
44900,0,6,1,190,1,819,1,0,1,0,0,0,0,1
44900,0,6,1,190,1,819,1,0,1,0,0,0,0,1
44900,0,6,1,190,1,750,1,0,1,0,0,0,0,1
44900,0,6,1,190,1,750,1,0,1,0,0,0,0,1
44900,2,31,1,306,1,611,0,0,0,1,0,0,0,1
44900,1,6,1,190,1,270,1,0,0,1,0,1,0,0
44900,0,6,1,150,1,819,1,0,1,0,0,0,0,1
44900,0,0,1,190,1,121,1,0,1,0,0,1,0,0
44900,0,6,1,150,1,861,1,0,1,0,0,0,0,1
44900,0,6,1,150,1,750,1,0,1,0,0,0,0,1
44900,0,6,1,150,1,807,1,0,1,0,0,0,0,1
45200,1,6,1,150,1,177,1,0,1,0,0,1,0,0
45200,1,1,1,178,1,177,0,1,1,0,0,1,0,0
45300,0,0,1,190,1,121,1,0,1,0,0,1,0,0
45300,0,0,1,190,1,121,1,0,1,0,0,1,0,0
45500,0,6,1,190,1,25,1,0,1,0,0,0,0,0
45500,0,6,1,190,1,178,1,0,1,0,0,1,0,0
45500,0,6,1,190,1,724,1,0,1,0,0,0,0,1
45700,1,6,1,178,1,86,0,1,1,0,0,0,0,0
45700,1,8,1,190,1,86,0,1,1,0,0,0,0,0
45900,1,2,1,190,1,750,0,1,1,0,0,0,0,1
45900,1,2,1,190,1,819,0,1,1,0,0,0,0,1
45900,1,2,1,190,1,807,0,1,1,0,0,0,0,1
45900,1,2,1,190,1,861,0,1,1,0,0,0,0,1
45900,0,6,1,190,1,25,1,0,1,0,0,0,0,0
45900,0,6,1,190,1,178,1,0,1,0,0,1,0,0
45900,0,6,1,150,1,93,1,0,1,0,0,0,1,0
45900,0,6,1,150,1,93,1,0,1,0,0,0,1,0
46000,0,1,1,190,1,177,0,1,1,0,0,1,0,0
46200,1,12,1,150,1,177,1,0,1,0,0,1,0,0
46200,1,8,1,150,1,177,1,0,1,0,0,1,0,0
46400,0,0,1,150,1,86,1,0,1,0,0,0,0,0
46500,0,0,1,190,1,121,1,0,1,0,0,1,0,0
46500,0,0,1,150,1,286,1,0,0,1,0,1,0,0
46900,1,12,1,306,1,861,0,0,0,1,0,0,0,1
46900,1,12,1,306,1,819,0,0,0,1,0,0,0,1
46900,1,12,1,306,1,807,0,0,0,1,0,0,0,1
46900,1,12,1,306,1,750,0,0,0,1,0,0,0,1
46900,0,6,1,190,1,25,1,0,1,0,0,0,0,0
46900,0,6,1,190,1,25,1,0,1,0,0,0,0,0
46900,0,6,1,190,1,177,1,0,1,0,0,1,0,0
46900,0,6,1,190,1,177,1,0,1,0,0,1,0,0
46900,0,0,1,150,1,286,1,0,0,1,0,1,0,0
46900,0,0,1,150,1,286,1,0,0,1,0,1,0,0
47000,1,18,1,190,1,86,0,1,1,0,0,0,0,0
47000,0,0,1,150,1,86,1,0,1,0,0,0,0,0
47100,0,0,1,150,1,86,1,0,1,0,0,0,0,0
47200,1,9,1,150,1,86,1,0,1,0,0,0,0,0
47200,1,10,1,178,1,208,0,1,1,0,0,1,0,0
47400,0,0,1,150,1,86,1,0,1,0,0,0,0,0
47400,0,0,1,150,1,86,1,0,1,0,0,0,0,0
47500,0,6,1,190,1,177,1,0,1,0,0,1,0,0
47500,0,6,1,190,1,25,1,0,1,0,0,0,0,0
47700,1,12,1,150,1,86,1,0,1,0,0,0,0,0
47700,1,10,1,178,1,86,0,1,1,0,0,0,0,0
47700,1,10,1,178,1,177,0,1,1,0,0,1,0,0
47800,1,2,1,190,1,177,0,1,1,0,0,1,0,0
47900,0,6,1,190,1,184,1,0,1,0,0,1,0,0
47900,0,6,1,190,1,25,1,0,1,0,0,0,0,0
47900,0,6,1,150,1,91,1,0,1,0,0,0,1,0
47999,1,100,1,150,1,607,1,0,1,0,0,0,0,1
47999,1,100,1,150,1,848,1,0,1,0,0,0,0,1
48500,1,6,1,190,1,86,1,0,1,0,0,0,0,0
48500,1,6,1,190,1,86,1,0,1,0,0,0,0,0
48800,1,14,1,190,1,86,0,1,1,0,0,0,0,0
48800,1,8,1,190,1,216,0,1,1,0,0,1,0,0
50000,1,20,1,150,1,200,1,0,1,0,0,0,1,0
50000,1,11,1,150,1,200,1,0,1,0,0,0,1,0
50000,1,13,1,150,1,200,1,0,1,0,0,0,1,0
50200,1,8,1,190,1,208,0,1,1,0,0,1,0,0
50200,1,10,1,190,1,177,0,1,1,0,0,1,0,0
50500,1,32,1,150,1,200,1,0,1,0,0,0,1,0
50710,0,0,1,150,1,86,1,0,1,0,0,0,0,0
51000,1,9,1,150,1,200,1,0,1,0,0,0,1,0
51200,1,15,1,190,1,196,0,1,1,0,0,1,0,0
51950,0,0,1,265,1,20,0,0,1,0,0,0,0,0
53000,1,12,1,150,1,200,1,0,1,0,0,0,1,0
53300,2,3,1,265,1,20,0,0,1,0,0,0,0,0
53870,0,0,1,190,1,216,1,0,1,0,0,1,0,0
53870,0,0,1,190,1,177,1,0,1,0,0,1,0,0
54460,0,0,1,150,1,86,1,0,1,0,0,0,0,0
54460,0,0,1,150,1,86,1,0,1,0,0,0,0,0
54460,0,0,1,150,1,196,1,0,1,0,0,1,0,0
54460,0,0,1,150,1,86,1,0,1,0,0,0,0,0
54460,0,0,1,150,1,196,1,0,1,0,0,1,0,0
54460,0,0,1,150,1,86,1,0,1,0,0,0,0,0
54460,0,0,1,150,1,86,1,0,1,0,0,0,0,0
54460,0,0,1,150,1,208,1,0,1,0,0,1,0,0
62824,0,0,1,190,1,270,1,0,0,1,0,1,0,0
63104,0,0,1,190,1,270,1,0,0,1,0,1,0,0
22900,4,65,1,150,1,326,1,0,0,0,1,0,1,0
23999,2,59,1,136,1,326,0,0,1,0,0,0,1,0
19104,5,92,0,141,1,326,0,0,0,0,0,0,1,0
33700,1,25,1,191,1,326,1,0,1,0,0,0,1,0
21500,3,65,1,138,1,350,0,0,0,0,0,0,1,0
32300,1,24,1,191,1,326,1,0,1,0,0,0,1,0
20900,4,56,0,136,1,326,0,0,1,0,0,0,1,0
27900,2,7,1,136,1,326,0,0,1,0,0,0,1,0
28900,2,49,1,179,1,326,0,0,1,0,0,0,1,0
38499,0,100,1,150,1,691,1,0,1,0,0,0,0,1
26800,4,85,1,150,1,250,1,0,1,0,0,0,1,0
28500,4,116,1,308,1,99,0,0,0,1,0,0,1,0
20900,4,86,1,116,1,611,1,0,0,0,0,0,0,1
26900,3,22,1,142,1,93,0,0,1,0,0,0,1,0
22899,4,95,1,116,1,656,1,0,0,0,0,0,0,1
32200,3,27,1,266,1,250,0,0,0,1,0,0,1,0
20900,4,78,0,116,1,169,1,0,0,0,0,0,0,0
29900,1,14,1,150,1,59,1,0,1,0,0,0,0,0
20700,5,115,1,150,1,186,1,0,0,1,0,0,0,0
21900,4,91,1,150,1,149,1,0,0,0,0,0,0,0
31900,5,66,1,306,1,131,0,0,0,1,0,0,0,0
29900,1,21,1,136,1,59,0,0,1,0,0,0,0,0
29890,1,20,1,136,1,129,0,0,1,0,0,0,0,0
25300,4,79,1,116,1,105,1,0,1,0,0,0,1,0
27500,5,99,1,191,1,155,1,0,1,0,0,0,0,0
30900,1,6,1,150,1,59,1,0,1,0,0,0,0,0
33990,1,25,1,150,1,129,1,0,1,0,0,0,0,0
21990,4,85,1,136,1,129,0,0,0,0,0,0,0,0
27500,5,58,1,141,1,121,0,0,1,0,0,1,0,0
29900,3,26,1,116,1,120,1,0,1,0,0,0,1,0
21990,4,74,1,136,1,129,0,0,0,0,0,0,0,0
17850,5,176,1,116,1,20,1,0,1,0,0,0,0,0
33900,1,15,1,150,1,149,1,0,1,0,0,0,0,0
30800,1,18,1,150,1,122,1,0,1,0,0,0,0,0
27500,4,40,1,191,1,25,1,0,0,1,0,0,0,0
21990,4,71,1,136,1,129,0,0,0,0,0,0,0,0
33990,1,25,1,150,1,129,1,0,1,0,0,0,0,0
21490,4,114,1,116,1,74,1,0,1,0,0,0,0,0
21900,3,111,1,116,1,121,1,0,0,0,0,1,0,0
41400,1,15,1,170,1,121,0,0,1,0,0,1,0,0
25900,3,75,1,116,1,121,1,0,1,0,0,1,0,0
35500,1,32,1,191,1,177,1,0,1,0,0,1,0,0
36500,2,68,1,306,1,177,0,0,0,1,0,1,0,0
24900,2,44,1,116,1,121,1,0,0,0,0,1,0,0
36500,2,68,1,306,1,177,0,0,0,1,0,1,0,0
63900,1,5,1,301,1,130,0,0,1,0,0,1,0,0
25900,4,119,1,191,1,121,1,0,1,0,0,1,0,0
36900,4,28,1,179,1,177,0,0,1,0,0,1,0,0
32800,1,23,1,150,1,146,1,0,1,0,0,1,0,0
19500,4,163,1,150,1,108,1,0,0,0,1,1,0,0
34200,5,39,1,306,1,153,0,0,0,1,0,1,0,0
31900,1,10,1,136,1,155,0,0,1,0,0,1,0,0
18900,5,94,0,116,1,162,1,0,0,0,0,1,0,0
24800,3,106,0,116,1,233,1,0,1,0,0,1,0,0
17800,5,167,1,116,1,629,1,0,0,1,0,0,0,1
23900,4,54,1,116,1,286,1,0,1,0,0,1,0,0
25400,4,47,0,136,1,180,0,0,0,0,0,1,0,0
17999,4,129,1,116,1,201,1,0,0,0,0,1,0,0
24490,5,84,1,116,1,275,1,0,1,0,0,1,0,0
28700,2,15,1,136,1,275,0,0,1,0,0,1,0,0
30500,1,15,1,136,1,222,0,0,1,0,0,1,0,0
32800,3,63,1,266,1,197,0,0,1,0,0,1,0,0
29900,2,31,1,150,1,276,1,0,1,0,0,1,0,0
32900,2,25,1,179,1,275,0,0,1,0,0,1,0,0
32890,1,7,1,150,1,275,1,0,1,0,0,1,0,0
23900,2,19,0,136,1,275,0,0,0,0,0,1,0,0
23900,2,17,0,141,1,275,0,0,0,0,0,1,0,0
29900,2,9,1,136,1,275,0,0,1,0,0,1,0,0
28700,2,13,1,141,1,275,0,0,1,0,0,1,0,0
26500,2,6,0,136,1,275,0,0,1,0,0,1,0,0
31500,1,9,1,141,1,275,0,0,1,0,0,1,0,0
27800,5,101,1,306,1,197,0,0,0,1,0,1,0,0
23900,2,31,0,136,1,275,0,0,0,0,0,1,0,0
23900,2,22,0,141,1,275,0,0,0,0,0,1,0,0
32900,3,4,1,191,1,271,1,0,1,0,0,1,0,0
29500,2,12,1,136,1,275,0,0,1,0,0,1,0,0
29900,2,7,1,136,1,275,0,0,1,0,0,1,0,0
29900,5,61,1,191,1,286,1,0,1,0,0,1,0,0
30500,3,53,1,150,1,197,1,0,1,0,0,1,0,0
23900,2,23,0,136,1,275,0,0,0,0,0,1,0,0
29500,2,9,1,136,1,275,0,0,1,0,0,1,0,0
28700,2,17,1,136,1,275,0,0,1,0,0,1,0,0
29500,2,12,1,136,1,275,0,0,1,0,0,1,0,0
41900,1,8,1,191,1,121,1,0,1,0,0,1,0,0
