Prezzo,Anni,Chilometraggio,Cambio,CV,Venditore,Distanza,is_Ibrido vs Benzina,is_Diesel vs Benzina,is_sport vs base,is_performance vs base,is_middle vs base,is NO vs NE,is Centro vs NE,is Sud_Isole vs NE
20600,5,170,1,116,1,663,0,1,0,0,1,0,0,1
20700,5,60,1,116,1,642,0,1,1,0,0,0,0,1
20890,5,140,1,150,1,770,0,1,1,0,0,0,0,1
20900,5,90,1,150,1,779,0,1,0,0,1,0,0,1
20900,5,46,1,150,1,193,0,1,0,0,1,1,0,0
20900,5,82,1,150,1,783,0,0,0,1,0,0,0,1
20900,0,56,1,150,1,322,0,1,0,0,0,0,1,0
20990,2,56,1,110,1,759,0,0,0,1,0,0,0,1
20990,5,46,1,150,1,412,0,1,0,0,0,0,1,0
20999,4,168,1,150,1,843,0,1,0,0,0,0,0,1
21000,5,52,1,150,1,168,0,1,0,0,0,0,1,0
21000,5,120,1,150,1,784,0,1,0,0,1,0,0,1
21000,4,138,1,150,1,484,0,1,0,0,1,0,0,1
21300,4,109,1,116,1,105,0,1,0,0,0,0,1,0
21400,3,57,1,150,1,295,0,0,0,0,1,1,0,0
21500,5,69,1,150,1,894,0,1,0,1,0,0,0,1
21500,4,121,1,116,1,25,0,1,1,0,0,0,0,0
21500,4,121,1,116,1,25,0,1,1,0,0,0,0,0
21500,4,134,1,150,1,712,0,1,1,0,0,0,0,1
21500,4,144,1,150,1,163,0,1,0,0,0,0,0,0
21599,4,40,1,110,1,99,0,0,0,0,1,0,1,0
21599,4,40,1,110,1,628,0,0,0,0,1,0,0,1
21599,4,40,1,110,1,86,0,0,0,0,1,0,0,0
21599,4,40,1,110,1,25,0,0,0,0,1,0,0,0
21599,4,40,1,110,1,611,0,0,0,0,1,0,0,1
21599,4,40,1,110,1,861,0,0,0,0,1,0,0,1
21599,4,40,1,110,1,130,0,0,0,0,1,0,1,0
21599,4,40,1,110,1,750,0,0,0,0,1,0,0,1
21599,4,40,1,110,1,485,0,0,0,0,1,0,0,1
21800,5,61,1,190,1,86,0,0,0,0,1,0,0,0
21900,5,129,1,150,1,811,0,1,0,0,1,0,0,1
21900,4,107,1,116,1,65,0,1,0,0,0,0,0,0
21900,3,45,1,116,1,259,0,1,0,0,0,1,0,0
21900,4,46,1,150,1,163,0,0,0,0,1,0,0,0
21900,4,119,1,150,1,523,0,1,0,0,1,0,0,1
21900,4,129,1,150,1,210,0,1,0,0,1,0,1,0
21900,5,129,1,150,1,210,0,1,0,0,1,0,1,0
21990,5,95,1,190,1,178,1,0,0,0,1,1,0,0
21990,5,117,1,150,1,798,0,1,0,1,0,0,0,1
21999,5,45,1,150,1,490,0,1,0,0,1,0,0,1
21999,5,65,1,150,1,568,0,1,0,1,0,0,0,1
22000,4,60,1,110,1,109,1,0,0,0,1,0,0,0
22000,5,69,1,150,1,105,0,1,0,1,0,0,1,0
22000,3,159,1,116,1,228,0,1,0,0,1,0,1,0
22300,4,86,1,150,1,112,0,0,0,1,0,0,0,0
22300,4,135,1,150,1,750,0,1,0,0,0,0,0,1
22400,3,74,1,116,1,65,0,1,0,0,0,0,0,0
22500,4,150,1,150,1,581,0,0,1,0,0,0,0,1
22500,4,50,1,190,1,326,1,0,0,0,1,0,1,0
22500,5,94,1,150,1,796,0,1,0,0,1,0,0,1
22500,5,92,1,150,1,505,0,1,0,0,0,0,0,1
22600,4,80,1,190,1,86,0,0,0,0,0,0,0,0
22700,4,41,1,116,1,65,0,1,1,0,0,0,0,0
22700,4,186,1,150,1,761,0,1,0,0,0,0,0,1
22895,5,54,1,116,1,372,0,1,0,0,0,0,1,0
22900,4,33,1,110,1,127,0,0,0,0,1,0,0,0
22900,4,114,1,116,1,202,0,1,0,0,1,1,0,0
22900,5,59,1,150,1,164,0,1,0,0,0,0,1,0
22900,4,94,1,150,1,195,1,0,0,0,0,0,1,0
22900,4,189,1,150,1,345,0,1,0,0,0,0,0,1
22900,3,38,1,110,1,259,0,0,0,0,0,1,0,0
22900,4,95,1,116,1,177,0,1,0,0,0,1,0,0
22900,2,39,1,116,1,259,0,1,0,0,0,1,0,0
22900,3,70,1,116,1,259,0,1,1,0,0,1,0,0
22900,4,129,1,116,1,802,0,1,0,0,1,0,0,1
22900,5,101,1,150,1,254,0,1,0,0,0,1,0,0
22950,2,47,1,110,1,160,1,0,0,1,0,1,0,0
22990,3,60,1,110,1,200,0,0,0,0,1,1,0,0
22990,5,85,1,150,1,186,0,1,1,0,0,1,0,0
22990,4,95,1,116,1,177,0,1,0,0,1,1,0,0
22990,5,138,1,150,1,796,0,1,0,1,0,0,0,1
22990,5,45,1,116,1,326,0,1,0,0,1,0,1,0
22999,3,29,1,116,1,490,0,1,0,0,0,0,0,1
22999,5,179,1,150,1,872,0,1,0,0,1,0,0,1
22999,4,60,1,150,1,112,0,1,0,1,0,0,1,0
22999,3,149,1,150,1,843,0,1,0,0,1,0,0,1
23000,4,84,1,110,1,105,0,0,0,0,1,0,1,0
23000,5,54,1,116,1,105,0,1,0,0,1,0,1,0
23300,4,88,1,150,1,223,0,1,1,0,0,0,0,0
23400,4,99,1,116,1,108,0,1,0,0,0,0,1,0
23499,4,89,1,190,1,201,1,0,0,1,0,1,0,0
23500,4,118,1,116,1,788,0,1,0,1,0,0,0,1
23500,5,45,1,116,1,123,0,1,1,0,0,0,0,0
23500,5,74,1,150,1,217,0,1,0,0,0,0,0,0
23500,4,79,1,150,1,126,0,1,0,0,0,0,0,0
23500,4,107,1,150,1,471,0,1,0,1,0,0,0,1
23500,3,78,1,190,1,914,1,0,0,0,1,0,0,1
23500,3,111,1,116,1,486,0,1,0,0,1,0,0,1
23500,4,58,1,116,1,25,0,1,0,0,1,0,0,0
23599,4,71,1,190,1,490,1,0,0,0,1,0,0,1
23600,4,99,1,150,1,65,0,1,1,0,0,0,0,0
23699,3,34,1,150,1,490,0,0,0,1,0,0,0,1
23799,4,117,1,116,1,490,0,1,1,0,0,0,0,1
23800,5,33,1,150,1,177,0,0,0,0,1,1,0,0
23800,5,93,1,150,1,292,0,1,0,1,0,1,0,0
23800,4,79,1,116,1,162,0,1,0,0,0,0,0,0
23800,4,45,1,150,1,326,0,0,0,0,1,0,1,0
23800,4,67,1,190,1,322,1,0,0,0,0,0,1,0
23900,4,57,1,116,1,326,0,1,0,0,1,0,1,0
23900,3,135,1,150,1,519,0,1,0,0,1,0,0,1
23900,5,57,1,150,1,189,0,0,0,1,0,1,0,0
23900,3,108,1,110,1,928,1,0,1,0,0,0,0,1
23900,5,99,1,150,1,759,0,1,0,0,1,0,0,1
23900,4,46,1,110,1,105,0,0,0,0,0,0,1,0
23900,3,124,1,150,1,141,0,1,0,0,1,1,0,0
23900,4,55,1,110,1,259,1,0,0,0,1,1,0,0
23900,4,73,1,116,1,65,0,1,0,0,0,0,0,0
23900,3,122,1,116,1,753,0,1,1,0,0,0,0,1
23900,4,66,1,190,1,275,1,0,0,0,1,1,0,0
23900,4,98,1,150,1,523,0,1,0,0,1,0,0,1
23900,4,139,1,150,1,523,0,1,1,0,0,0,0,1
23900,4,76,1,150,1,31,0,1,0,0,0,0,0,0
23900,3,24,1,116,1,748,0,1,0,0,1,0,0,1
23920,3,20,1,245,1,326,1,0,1,0,0,0,1,0
23990,4,99,1,116,1,177,0,1,0,0,1,1,0,0
23990,4,149,1,150,1,716,0,1,0,0,1,0,0,1
23990,3,132,1,116,1,695,0,1,0,0,1,0,0,1
23999,4,70,1,116,1,542,0,1,0,0,1,0,0,1
23999,3,30,1,190,1,326,1,0,0,0,1,0,1,0
24000,4,55,1,190,1,131,1,0,0,0,0,0,0,0
24490,4,89,1,150,1,484,0,1,0,0,1,0,0,1
24499,4,50,1,150,1,130,0,1,0,0,1,0,1,0
24499,4,50,1,150,1,750,0,1,0,0,1,0,0,1
24499,4,50,1,150,1,326,0,1,0,0,1,0,1,0
24499,4,50,1,150,1,628,0,1,0,0,1,0,0,1
24499,4,50,1,150,1,485,0,1,0,0,1,0,0,1
24499,4,50,1,150,1,25,0,1,0,0,1,0,0,0
24499,4,50,1,150,1,283,0,1,0,0,1,1,0,0
24499,4,50,1,150,1,861,0,1,0,0,1,0,0,1
24500,4,66,1,116,1,894,0,1,0,0,1,0,0,1
24500,4,55,1,110,1,20,0,0,0,1,0,0,0,0
24500,5,112,1,150,1,382,0,1,0,1,0,0,1,0
24500,4,46,1,110,1,105,0,0,0,0,0,0,1,0
24500,3,81,1,116,1,695,0,1,0,0,0,0,0,1
24500,3,79,1,116,1,105,0,1,0,0,0,0,1,0
24500,4,131,1,150,1,878,0,1,0,0,1,0,0,1
24500,3,74,1,150,1,177,0,1,0,0,0,1,0,0
24500,3,79,1,116,1,695,0,1,0,0,0,0,0,1
24500,4,49,1,190,1,326,1,0,0,0,1,0,1,0
24500,4,92,1,116,1,659,0,1,0,0,1,0,0,1
24500,4,94,1,116,1,788,0,1,0,1,0,0,0,1
24599,5,56,1,150,1,490,1,0,0,0,1,0,0,1
24599,3,46,1,110,1,177,1,0,0,0,1,1,0,0
24599,3,46,1,110,1,611,1,0,0,0,1,0,0,1
24599,3,46,1,110,1,283,1,0,0,0,1,1,0,0
24599,3,46,1,110,1,25,1,0,0,0,1,0,0,0
24599,3,46,1,110,1,750,1,0,0,0,1,0,0,1
24599,3,46,1,110,1,326,1,0,0,0,1,0,1,0
24599,3,46,1,110,1,628,1,0,0,0,1,0,0,1
24599,3,46,1,110,1,485,1,0,0,0,1,0,0,1
24599,3,46,1,110,1,99,1,0,0,0,1,0,1,0
24600,3,27,1,150,1,177,0,0,0,1,0,1,0,0
24700,3,142,1,116,1,894,0,1,1,0,0,0,0,1
24700,4,59,1,116,1,326,0,1,0,0,1,0,1,0
24800,3,54,1,116,1,159,0,1,0,0,0,0,0,0
24890,3,40,1,190,1,196,1,0,0,0,0,1,0,0
24890,4,140,1,116,1,770,0,1,0,0,1,0,0,1
24900,3,29,1,110,1,256,0,0,0,0,1,1,0,0
24900,5,130,1,116,1,720,0,1,1,0,0,0,0,1
24900,3,56,1,110,1,276,0,0,1,0,0,1,0,0
24900,4,93,1,150,1,203,0,1,0,0,0,0,1,0
24900,3,74,1,190,1,31,1,0,0,0,0,0,0,0
24900,4,130,1,116,1,504,0,1,1,0,0,0,0,1
24900,4,69,1,110,1,95,0,0,1,0,0,0,0,0
24900,3,49,1,190,1,193,1,0,0,0,0,1,0,0
24900,3,49,1,190,1,193,0,0,0,0,0,1,0,0
24900,4,99,1,116,1,444,0,1,0,1,0,0,0,1
24900,4,103,1,116,1,292,0,1,0,1,0,1,0,0
24900,5,83,1,116,1,101,0,1,0,0,1,0,1,0
24900,4,114,1,150,1,545,0,1,0,0,1,0,0,1
24900,4,67,1,116,1,659,0,1,0,0,1,0,0,1
24900,3,89,1,116,1,444,0,1,0,1,0,0,0,1
24900,5,83,1,116,1,98,0,1,0,0,1,0,1,0
24900,3,108,1,150,1,483,0,1,0,0,1,0,0,1
24900,1,22,1,110,1,153,0,0,0,0,0,1,0,0
24900,3,98,1,116,1,628,0,1,0,0,1,0,0,1
24900,3,29,1,150,1,326,0,1,0,0,1,0,1,0
24900,4,69,1,116,1,210,0,1,0,0,1,0,1,0
24900,2,28,1,110,1,120,0,0,1,0,0,0,1,0
24990,5,99,1,150,1,485,0,1,0,0,1,0,0,1
24990,4,83,1,116,1,114,0,1,1,0,0,1,0,0
24990,2,91,1,150,1,326,0,1,0,0,1,0,1,0
24999,3,55,1,110,1,490,1,0,0,0,1,0,0,1
25000,5,99,1,116,1,211,0,1,0,0,1,0,1,0
25000,5,85,1,116,1,129,0,1,1,0,0,1,0,0
25300,5,65,1,150,1,86,0,0,0,0,1,0,0,0
25350,2,22,1,116,1,121,0,1,0,0,0,1,0,0
25399,3,47,1,116,1,490,0,1,0,1,0,0,0,1
25400,4,91,1,116,1,31,0,1,0,0,1,0,0,0
25400,3,18,1,190,1,299,1,0,0,1,0,1,0,0
25400,3,14,1,190,1,299,1,0,0,1,0,1,0,0
25490,4,79,1,150,1,147,0,0,0,0,1,0,0,0
25499,5,78,1,150,1,500,0,1,1,0,0,0,0,1
25500,5,52,1,150,1,615,0,1,0,0,1,0,0,1
25500,5,115,1,150,1,103,0,1,1,0,0,0,0,0
25500,4,93,1,116,1,114,0,1,0,1,0,1,0,0
25500,3,29,1,150,1,116,1,0,1,0,0,1,0,0
25500,3,29,1,190,1,204,1,0,0,0,1,0,0,0
25500,4,59,1,116,1,228,0,1,0,0,0,0,1,0
25800,3,36,1,150,1,94,0,1,0,0,1,1,0,0
25800,5,109,1,150,1,245,0,1,1,0,0,1,0,0
25800,5,84,1,150,1,220,0,1,0,0,1,0,1,0
25900,5,59,1,116,1,830,0,1,1,0,0,0,0,1
25900,3,152,1,150,1,911,0,1,0,0,1,0,0,1
25900,4,37,1,116,1,250,0,1,0,0,1,0,1,0
25900,2,44,1,116,1,193,0,1,0,0,1,1,0,0
25900,4,81,1,150,1,40,0,1,0,0,1,0,0,0
25900,3,92,1,150,1,186,0,1,0,0,1,0,0,0
25900,4,77,1,116,1,750,0,1,0,0,0,0,0,1
25900,4,110,1,150,1,511,0,1,1,0,0,0,0,1
25900,3,73,1,190,1,126,1,0,0,0,1,1,0,0
25900,3,14,1,110,1,177,0,0,0,0,1,1,0,0
25900,3,83,1,150,1,177,0,1,0,0,1,1,0,0
25900,4,47,1,116,1,259,0,1,1,0,0,1,0,0
25900,4,110,1,116,1,381,0,1,1,0,0,0,1,0
25900,3,49,1,190,1,146,1,0,0,1,0,1,0,0
25900,3,49,1,190,1,146,1,0,0,1,0,1,0,0
25900,3,49,1,190,1,146,1,0,0,1,0,1,0,0
25900,4,89,1,245,1,146,1,0,1,0,0,1,0,0
25900,5,75,1,150,1,65,0,1,0,0,1,0,0,0
25990,4,140,1,150,1,770,0,1,1,0,0,0,0,1
25990,4,97,1,150,1,757,0,1,0,1,0,0,0,1
25990,3,85,1,150,1,919,0,1,1,0,0,0,0,1
25999,5,96,1,150,1,499,0,1,1,0,0,0,0,1
26000,5,53,1,150,1,169,0,0,0,0,1,1,0,0
26200,5,95,1,150,1,695,0,1,0,0,1,0,0,1
26200,2,69,1,116,1,132,0,1,1,0,0,0,0,0
26200,3,50,1,116,1,498,0,1,0,0,1,0,0,1
26300,4,80,1,150,1,778,1,0,0,1,0,0,0,1
26300,2,30,1,150,1,193,0,0,0,1,0,1,0,0
26490,3,35,1,150,1,343,0,0,0,0,1,0,1,0
26500,3,26,1,110,1,164,0,0,0,0,0,0,1,0
26500,4,34,1,116,1,20,0,1,0,1,0,0,0,0
26500,4,46,1,116,1,453,0,1,0,0,1,0,0,1
26500,5,69,1,150,1,533,0,1,0,0,0,0,0,1
26500,2,37,1,110,1,146,1,0,0,0,0,0,1,0
26500,4,70,1,116,1,454,0,1,0,1,0,0,0,1
26500,2,144,1,150,1,86,0,1,0,0,1,0,0,0
26500,2,92,1,116,1,154,0,1,1,0,0,0,0,0
26500,3,90,1,116,1,449,0,1,0,0,1,0,0,1
26600,3,49,1,150,1,101,0,0,0,0,1,0,0,0
26800,5,85,1,116,1,653,0,1,0,1,0,0,0,1
26800,4,98,1,150,1,653,0,1,1,0,0,0,0,1
26800,2,76,1,116,1,124,0,1,1,0,0,0,0,0
26800,5,73,1,116,1,38,0,1,1,0,0,0,0,0
26890,3,80,1,116,1,322,0,1,0,1,0,0,1,0
26900,3,55,1,150,1,177,1,0,0,0,1,1,0,0
26900,5,27,1,150,1,256,0,0,0,0,0,1,0,0
26900,4,68,1,116,1,651,0,1,1,0,0,0,0,1
26900,3,47,1,150,1,159,0,0,0,1,0,0,0,0
26900,4,109,1,150,1,286,0,1,0,0,1,1,0,0
26900,3,43,1,116,1,193,0,1,0,0,1,1,0,0
26900,2,28,1,110,1,672,0,0,1,0,0,0,0,1
26900,2,50,1,116,1,275,0,1,1,0,0,1,0,0
26900,3,48,1,150,1,177,0,1,0,0,0,1,0,0
26900,3,89,1,150,1,843,0,1,0,0,1,0,0,1
26900,5,55,1,150,1,105,0,0,0,0,1,0,1,0
26900,4,88,1,116,1,177,0,1,1,0,0,1,0,0
26900,3,39,1,190,1,495,1,0,0,0,1,0,0,1
26900,2,75,1,116,1,490,0,1,1,0,0,0,0,1
26900,2,59,1,116,1,735,0,1,0,1,0,0,0,1
26900,3,14,1,150,1,285,0,0,1,0,0,1,0,0
26900,4,36,1,110,1,229,0,0,0,1,0,0,1,0
26900,3,77,1,116,1,800,0,1,0,0,1,0,0,1
26950,3,26,1,190,1,14,1,0,0,1,0,0,0,0
26950,4,142,1,150,1,825,0,1,1,0,0,0,0,1
26980,3,65,1,150,1,89,0,1,1,0,0,0,0,0
26990,4,100,1,150,1,761,0,1,0,0,0,0,0,1
26999,3,20,1,116,1,326,0,1,0,0,1,0,1,0
27000,4,49,1,150,1,296,0,1,0,0,0,0,1,0
27000,4,70,1,116,1,778,0,1,1,0,0,0,0,1
27000,3,72,1,190,1,65,1,0,1,0,0,0,0,0
27300,3,93,1,150,1,210,0,1,0,0,1,0,1,0
27400,4,41,1,190,1,208,1,0,0,0,1,1,0,0
27490,3,28,1,116,1,122,0,1,0,1,0,0,0,0
27490,4,62,1,150,1,849,0,1,0,0,0,0,0,1
27499,3,51,1,150,1,490,0,1,1,0,0,0,0,1
27500,5,50,1,150,1,509,0,1,0,0,1,0,0,1
27500,5,92,1,150,1,487,1,0,1,0,0,0,0,1
27500,4,57,1,150,1,412,0,1,0,0,1,0,1,0
27500,2,69,1,150,1,490,0,1,1,0,0,0,0,1
27500,2,71,1,150,1,490,0,1,1,0,0,0,0,1
27500,3,37,1,110,1,750,0,0,0,0,1,0,0,1
27500,3,63,1,116,1,292,0,1,0,0,0,1,0,0
27500,3,31,1,150,1,214,1,0,0,0,1,1,0,0
27500,4,25,1,190,1,220,1,0,0,0,1,0,1,0
27650,4,52,1,190,1,215,1,0,0,1,0,1,0,0
27700,2,76,1,116,1,154,0,1,1,0,0,0,0,0
27700,2,70,1,116,1,154,0,1,1,0,0,0,0,0
27700,2,75,1,116,1,154,0,1,1,0,0,0,0,0
27800,3,36,1,150,1,94,0,1,0,0,1,1,0,0
27800,2,34,1,150,1,94,0,1,0,0,1,1,0,0
27890,5,57,1,150,1,750,0,1,0,1,0,0,0,1
27899,5,85,1,310,1,485,0,0,0,1,0,0,0,1
27899,5,85,1,310,1,177,0,0,0,1,0,1,0,0
27900,4,89,1,150,1,764,0,1,0,0,1,0,0,1
27900,4,100,1,150,1,841,0,1,1,0,0,0,0,1
27900,2,52,1,116,1,119,0,1,1,0,0,0,0,0
27900,2,26,1,116,1,31,0,1,1,0,0,0,0,0
27900,3,37,1,116,1,25,0,1,0,0,1,0,0,0
27900,2,66,1,116,1,651,0,1,1,0,0,0,0,1
27900,4,79,1,150,1,99,0,1,0,0,0,0,1,0
27900,3,43,1,150,1,928,0,1,0,0,0,0,0,1
27900,3,30,1,150,1,193,0,0,1,0,0,1,0,0
27900,3,30,1,150,1,193,1,0,1,0,0,1,0,0
27900,3,27,1,116,1,782,0,1,0,0,1,0,0,1
27950,3,24,1,190,1,182,1,0,0,0,1,1,0,0
27990,3,50,1,116,1,757,0,1,0,1,0,0,0,1
27990,2,34,1,150,1,276,0,0,0,0,1,1,0,0
27999,3,38,1,150,1,683,0,1,0,0,1,0,0,1
28000,5,55,1,150,1,105,0,0,0,0,1,0,1,0
28000,4,84,1,150,1,774,0,1,0,1,0,0,0,1
28000,4,75,1,150,1,190,0,0,0,0,1,1,0,0
28000,0,10,1,110,1,750,0,0,0,0,1,0,0,1
28000,4,24,1,190,1,101,1,0,0,0,1,0,1,0
28000,4,24,1,190,1,98,1,0,0,0,1,0,1,0
28000,4,60,1,150,1,113,0,1,0,1,0,0,1,0
28196,1,14,1,190,1,108,1,0,0,0,1,0,0,0
28300,5,37,1,150,1,695,0,1,1,0,0,0,0,1
28400,3,80,1,150,1,120,0,1,0,0,1,0,0,0
28400,3,27,1,116,1,628,0,1,0,0,1,0,0,1
28490,2,76,1,116,1,560,0,1,1,0,0,0,0,1
28500,2,43,1,190,1,119,1,0,0,0,0,1,0,0
28500,3,48,1,116,1,741,0,1,1,0,0,0,0,1
28500,4,120,1,116,1,823,0,1,1,0,0,0,0,1
28500,3,35,1,150,1,326,0,1,0,0,1,0,1,0
28500,4,81,1,190,1,108,1,0,0,1,0,1,0,0
28700,3,25,1,150,1,177,1,0,1,0,0,1,0,0
28750,3,19,1,110,1,20,0,0,0,1,0,0,0,0
28800,4,85,1,150,1,894,0,1,1,0,0,0,0,1
28800,2,26,1,150,1,177,1,0,0,0,1,1,0,0
28800,2,27,1,150,1,154,0,1,0,0,1,0,0,0
28800,2,28,1,150,1,154,0,1,0,0,1,0,0,0
28800,4,76,1,150,1,750,0,1,1,0,0,0,0,1
28800,3,29,1,190,1,377,1,0,0,0,0,0,1,0
28800,4,94,1,116,1,270,0,1,1,0,0,1,0,0
28800,3,38,1,150,1,111,1,0,0,0,1,1,0,0
28890,4,58,1,150,1,412,0,1,1,0,0,0,0,1
28900,3,23,1,110,1,326,0,0,0,0,1,0,1,0
28900,4,51,1,150,1,754,0,1,0,0,1,0,0,1
28900,4,63,1,150,1,162,0,1,1,0,0,0,0,0
28900,3,21,1,116,1,750,0,1,0,0,1,0,0,1
28900,3,67,1,150,1,121,0,1,0,0,1,1,0,0
28900,2,97,1,150,1,824,0,1,0,0,1,0,0,1
28900,3,25,1,190,1,350,1,0,0,1,0,0,1,0
28900,2,25,1,150,1,124,0,1,0,0,1,0,0,0
28900,3,56,1,150,1,269,0,1,1,0,0,0,1,0
28900,2,84,1,116,1,545,0,1,1,0,0,0,0,1
28900,3,64,1,150,1,315,0,1,0,0,1,0,0,1
28900,5,110,1,116,1,262,0,1,1,0,0,0,1,0
28900,2,23,1,150,1,262,0,0,1,0,0,1,0,0
28900,2,65,1,150,1,158,0,1,1,0,0,1,0,0
28900,3,24,1,150,1,111,1,0,1,0,0,1,0,0
28900,1,13,1,110,1,120,1,0,0,0,1,1,0,0
28900,1,17,1,110,1,120,1,0,0,0,1,1,0,0
28990,3,28,1,116,1,122,0,1,0,1,0,0,0,0
28990,2,76,1,116,1,560,0,1,1,0,0,0,0,1
28990,2,12,1,150,1,124,1,0,0,0,1,0,0,0
28999,5,111,1,150,1,650,0,1,1,0,0,0,0,1
29000,2,26,1,150,1,132,0,1,0,1,0,0,0,0
29099,2,21,1,116,1,485,0,1,0,1,0,0,0,1
29099,2,21,1,116,1,326,0,1,0,1,0,0,1,0
29099,2,21,1,116,1,861,0,1,0,1,0,0,0,1
29099,2,21,1,116,1,86,0,1,0,1,0,0,0,0
29099,2,21,1,116,1,750,0,1,0,1,0,0,0,1
29099,2,21,1,116,1,611,0,1,0,1,0,0,0,1
29099,2,21,1,116,1,283,0,1,0,1,0,1,0,0
29099,2,21,1,116,1,99,0,1,0,1,0,0,1,0
29099,2,21,1,116,1,628,0,1,0,1,0,0,0,1
29099,2,21,1,116,1,25,0,1,0,1,0,0,0,0
29099,2,21,1,116,1,130,0,1,0,1,0,0,1,0
29099,2,21,1,116,1,177,0,1,0,1,0,1,0,0
29299,4,34,1,116,1,177,0,1,1,0,0,1,0,0
29299,4,34,1,116,1,326,0,1,1,0,0,0,1,0
29299,4,34,1,116,1,750,0,1,1,0,0,0,0,1
29300,0,6,1,110,1,132,0,0,0,1,0,0,0,0
29300,3,47,1,150,1,105,0,0,0,0,1,0,1,0
29490,2,19,1,116,1,165,0,1,0,0,1,1,0,0
29490,5,65,1,150,1,514,0,1,1,0,0,0,0,1
29500,4,69,1,150,1,164,0,1,0,1,0,0,1,0
29500,4,28,1,150,1,20,1,0,0,1,0,0,0,0
29500,3,72,1,150,1,252,0,1,1,0,0,1,0,0
29500,2,16,1,150,1,154,1,0,0,0,1,0,0,0
29600,2,12,1,150,1,154,1,0,0,0,1,0,0,0
29600,1,8,1,116,1,86,0,1,0,0,1,0,0,0
29700,4,23,1,190,1,20,1,0,0,0,1,0,0,0
29700,2,62,1,116,1,56,0,1,1,0,0,1,0,0
29800,3,80,1,190,1,883,0,1,1,0,0,0,0,1
29800,3,66,1,150,1,133,0,1,1,0,0,0,0,0
29800,2,34,1,150,1,94,0,1,0,0,1,1,0,0
29800,2,12,1,150,1,299,1,0,0,0,1,1,0,0
29800,2,15,1,150,1,299,1,0,0,0,1,1,0,0
29850,4,78,1,245,1,233,1,0,1,0,0,0,0,0
29890,4,64,1,150,1,326,0,0,1,0,0,0,1,0
29890,2,43,1,116,1,683,0,1,1,0,0,0,0,1
29900,1,3,1,110,1,256,0,0,0,0,1,1,0,0
29900,3,87,1,116,1,719,0,1,0,0,1,0,0,1
29900,1,22,1,110,1,202,1,0,0,0,1,0,1,0
29900,1,35,1,116,1,31,0,1,1,0,0,0,0,0
29900,1,44,1,110,1,31,1,0,1,0,0,0,0,0
29900,3,26,1,150,1,935,1,0,1,0,0,0,0,1
29900,2,19,1,150,1,124,1,0,0,0,1,0,0,0
29900,0,1,1,110,1,182,0,0,0,0,1,1,0,0
29900,3,74,1,150,1,99,0,1,1,0,0,0,1,0
29900,4,56,1,150,1,177,1,0,1,0,0,1,0,0
29900,2,28,1,116,1,132,0,1,1,0,0,0,0,0
29950,4,13,1,150,1,270,0,0,0,0,1,1,0,0
29950,3,32,1,116,1,16,0,1,0,0,1,0,0,0
29990,5,66,1,190,1,128,0,0,1,0,0,0,0,0
29990,5,66,1,190,1,128,0,0,1,0,0,0,0,0
29990,2,25,1,150,1,872,0,1,1,0,0,0,0,1
29990,3,21,1,150,1,514,1,0,0,1,0,0,0,1
29990,2,50,1,116,1,750,0,1,1,0,0,0,0,1
29999,4,118,1,150,1,520,0,1,0,1,0,0,0,1
30000,4,72,1,150,1,164,0,1,0,0,1,0,1,0
30000,4,35,1,190,1,20,1,0,0,0,1,0,0,0
30000,4,40,1,190,1,774,0,0,0,0,1,0,0,1
30000,1,9,1,116,1,132,0,1,0,0,1,0,0,0
30099,5,64,1,310,1,326,0,0,0,1,0,0,1,0
30099,5,64,1,310,1,750,0,0,0,1,0,0,0,1
30099,5,64,1,310,1,861,0,0,0,1,0,0,0,1
30200,2,64,1,116,1,105,0,1,1,0,0,0,1,0
30300,2,62,1,150,1,144,0,1,1,0,0,0,0,0
30499,3,20,1,190,1,32,1,0,1,0,0,0,0,0
30500,2,18,1,150,1,326,0,1,1,0,0,0,1,0
30500,3,52,1,150,1,222,0,0,1,0,0,1,0,0
30500,4,70,1,116,1,350,0,1,1,0,0,0,1,0
30500,1,550,1,150,1,159,0,0,0,1,0,0,0,0
30500,2,27,1,150,1,156,0,1,0,0,1,0,0,0
30500,3,22,1,116,1,500,0,1,0,0,1,0,0,1
30599,5,85,1,310,1,490,0,0,0,1,0,0,0,1
30599,2,43,1,245,1,611,1,0,1,0,0,0,0,1
30599,2,43,1,245,1,177,1,0,1,0,0,1,0,0
30599,2,43,1,245,1,326,1,0,1,0,0,0,1,0
30599,2,43,1,245,1,283,1,0,1,0,0,1,0,0
30599,2,43,1,245,1,485,1,0,1,0,0,0,0,1
30599,2,43,1,245,1,99,1,0,1,0,0,0,1,0
30599,2,43,1,245,1,86,1,0,1,0,0,0,0,0
30599,2,43,1,245,1,861,1,0,1,0,0,0,0,1
30700,4,15,1,116,1,101,0,1,0,1,0,0,1,0
30700,2,4,1,150,1,299,1,0,0,0,1,1,0,0
30800,3,29,1,150,1,20,1,0,0,1,0,0,0,0
30900,4,47,1,116,1,164,0,1,0,0,1,0,1,0
30900,4,63,1,150,1,164,0,1,0,1,0,0,1,0
30900,2,61,1,116,1,843,0,1,1,0,0,0,0,1
30900,1,17,1,150,1,127,0,1,0,0,1,1,0,0
30900,4,46,1,245,1,114,1,0,1,0,0,1,0,0
