Prezzo,Anni,Chilometraggio,Cambio,CV,Venditore,Distanza,is_Diesel vs Benzina,is_GPL vs Benzina,is_Ibrido vs Benzina,is_Elettrico vs Benzina,is_sport vs base,is_performance vs base,is_middle vs base,is NO vs NE,is Centro vs NE,is Sud_Isole vs NE
16390,3,46094,0,102,1,86,1,0,0,0,0,0,0,0,0,0
16490,0,1,0,102,1,115,0,0,0,0,1,0,0,0,0,0
16300,5,57000,1,102,0,61,0,0,0,0,1,0,0,1,0,0
16900,0,1,0,102,1,200,0,0,0,0,1,0,0,1,0,0
16100,0,1,0,102,1,478,0,0,0,0,0,0,0,0,0,1
17000,1,7000,0,102,0,533,0,0,0,0,1,0,0,0,0,1
16438,1,35300,1,102,1,177,0,0,0,0,1,0,0,1,0,0
16850,1,33000,1,102,1,533,0,0,0,0,1,0,0,0,0,1
16299,1,18341,0,102,1,214,0,0,0,0,1,0,0,1,0,0
16990,0,1,0,102,1,488,0,0,0,0,1,0,0,0,0,1
16990,0,1,0,102,1,488,0,0,0,0,1,0,0,0,0,1
16990,0,10,0,102,1,184,0,0,0,0,1,0,0,1,0,0
16950,1,13836,0,102,1,101,0,0,0,0,1,0,0,0,0,0
16990,0,10,0,102,1,611,0,0,0,0,1,0,0,0,0,1
16990,0,10,0,102,1,186,0,0,0,0,1,0,0,1,0,0
16900,0,1,0,102,1,201,0,0,0,0,1,0,0,1,0,0
16900,2,32000,1,102,0,326,0,0,0,0,0,0,1,0,1,0
16800,1,5000,0,102,1,169,0,0,0,0,0,0,0,1,0,0
16900,3,30007,1,102,1,304,0,0,0,0,0,0,1,0,0,1
17000,4,32000,1,102,0,177,0,0,0,0,0,0,1,1,0,0
16500,3,56000,1,102,1,200,0,0,0,0,1,0,0,0,1,0
16500,5,70500,1,102,0,101,0,0,0,0,0,0,1,0,1,0
16800,0,1,0,102,1,124,0,0,0,0,1,0,0,0,0,0
18000,0,1,0,102,1,162,1,0,0,0,1,0,0,1,0,0
17700,0,10,0,102,1,179,0,0,0,0,1,0,0,1,0,0
17500,1,600,0,102,1,276,0,0,0,0,0,0,1,1,0,0
17700,0,10,0,102,1,239,0,0,0,0,1,0,0,0,0,0
17500,1,11930,0,102,1,184,0,0,0,0,1,0,0,1,0,0
17360,0,10,0,102,1,166,0,0,0,0,1,0,0,1,0,0
17800,1,1,0,102,1,496,0,0,0,0,0,0,1,0,0,1
17500,4,38800,1,102,1,97,0,0,0,0,0,0,1,1,0,0
17500,1,6500,1,102,1,495,0,0,0,0,0,0,1,0,0,1
17650,0,10,0,102,1,172,0,0,0,0,1,0,0,1,0,0
18000,1,11000,1,102,0,326,0,0,1,0,1,0,0,0,1,0
17200,0,5,0,102,1,326,0,0,0,0,1,0,0,0,1,0
17400,0,1,0,102,1,202,0,0,0,0,1,0,0,1,0,0
17990,0,1,0,102,1,115,0,1,0,0,1,0,0,0,0,0
17200,0,10,0,102,1,89,0,0,0,0,0,0,0,0,0,0
17900,0,1,0,102,1,505,0,0,0,0,1,0,0,0,0,1
17200,0,1,0,102,1,146,0,0,0,0,0,0,0,1,0,0
17700,0,10,0,102,1,179,0,0,0,0,1,0,0,1,0,0
17490,0,1,0,102,1,276,0,0,0,0,1,0,0,1,0,0
18000,0,1,0,102,1,86,0,0,0,0,0,0,0,0,0,0
17700,0,1,0,102,1,127,0,0,0,0,1,0,0,0,0,0
17800,0,950,0,102,1,588,0,0,0,0,1,0,0,0,0,1
17900,0,10,0,102,1,147,0,0,0,0,1,0,0,1,0,0
18000,2,20400,0,102,0,268,1,0,0,0,1,0,0,1,0,0
17600,0,1,0,102,1,175,0,0,0,0,1,0,0,1,0,0
17500,1,1,1,102,1,164,0,0,0,0,0,0,0,0,0,0
17500,0,1,0,102,1,198,0,0,0,0,1,0,0,1,0,0
17690,0,1,0,102,1,215,0,0,0,0,1,0,0,1,0,0
17300,1,3000,0,102,0,86,0,0,0,0,1,0,0,0,0,0
17400,1,8000,1,102,1,147,0,0,0,0,1,0,0,1,0,0
17990,1,5,0,102,1,216,0,0,0,0,1,0,0,1,0,0
17900,0,5,0,102,1,83,0,0,0,0,1,0,0,0,0,0
17500,0,5,0,102,1,216,0,0,0,0,1,0,0,1,0,0
17990,1,1,1,102,1,288,0,0,0,0,0,0,0,1,0,0
18000,3,36062,0,102,0,107,1,0,0,0,0,0,0,0,0,0
17990,3,21000,1,102,0,172,0,0,0,0,0,0,0,1,0,0
17990,0,1,0,102,1,112,0,0,0,0,1,0,0,0,0,0
17800,0,10,0,102,1,200,0,0,0,0,1,0,0,1,0,0
17990,1,1,1,102,1,288,0,0,0,0,0,0,0,1,0,0
17300,0,10,0,102,1,177,0,0,0,0,1,0,0,1,0,0
17390,0,10,0,102,1,213,0,0,0,0,1,0,0,1,0,0
17900,1,15900,1,102,0,484,0,0,0,0,1,0,0,0,0,1
17700,0,10,0,102,1,239,0,0,0,0,1,0,0,0,0,0
17700,0,10,0,102,1,239,0,0,0,0,1,0,0,0,0,0
17390,0,10,0,102,1,213,0,0,0,0,1,0,0,1,0,0
17700,1,30,0,102,1,87,0,0,0,0,0,0,0,0,1,0
17700,0,10,0,102,1,179,0,0,0,0,1,0,0,1,0,0
17490,0,1,0,102,1,132,0,0,0,0,1,0,0,0,0,0
17890,0,10,0,102,1,83,0,1,0,0,0,0,0,0,0,0
17500,0,1,0,102,1,198,0,0,0,0,1,0,0,1,0,0
17500,0,1,0,102,1,198,0,0,0,0,1,0,0,1,0,0
17900,1,11943,0,102,1,495,0,0,0,0,1,0,0,0,0,1
17500,0,10,0,102,1,236,0,0,0,0,0,0,0,1,0,0
17600,0,10,0,102,1,177,0,0,0,0,0,0,0,1,0,0
17990,1,38,0,102,1,163,0,0,0,0,1,0,0,0,0,0
17300,0,1,0,102,1,198,0,0,0,0,1,0,0,1,0,0
17500,1,39800,1,102,1,177,0,0,0,0,1,0,0,1,0,0
17500,3,6217,0,102,1,229,0,0,0,0,0,0,1,0,1,0
17360,0,10,0,102,1,166,0,0,0,0,1,0,0,1,0,0
17300,1,3000,0,102,0,86,0,0,0,0,1,0,0,0,0,0
17900,1,0,0,102,1,187,0,0,0,0,1,0,0,1,0,0
18000,1,13000,1,102,1,116,0,0,0,0,1,0,0,0,0,0
17800,0,10,0,102,1,215,0,0,0,0,0,0,0,0,0,0
17500,0,10,0,102,1,236,0,0,0,0,0,0,0,1,0,0
17900,1,21474,1,102,1,87,0,0,0,0,1,0,0,0,1,0
17600,0,10,0,102,1,109,0,0,0,0,0,0,0,1,0,0
17500,1,17500,0,102,1,137,0,0,0,0,1,0,0,1,0,0
17600,0,15,0,102,1,550,0,0,0,0,1,0,0,0,0,1
17900,1,10,0,102,1,40,0,0,0,0,1,0,0,0,0,0
17600,1,1,0,102,1,95,0,0,0,0,0,0,0,0,0,0
17500,2,10200,1,102,1,177,0,0,0,0,0,0,1,1,0,0
17300,1,18800,0,102,1,275,0,0,0,0,1,0,0,1,0,0
17200,1,1,0,102,1,359,0,0,0,0,1,0,0,0,1,0
17750,0,10,0,102,1,180,0,0,0,0,1,0,0,1,0,0
17900,1,23000,1,102,1,187,0,0,0,0,1,0,0,1,0,0
17900,1,19224,1,102,1,87,0,0,0,0,1,0,0,0,1,0
17600,0,15,0,102,1,550,0,0,0,0,1,0,0,0,0,1
17500,0,1,0,102,1,198,0,0,0,0,1,0,0,1,0,0
17200,1,5,0,102,1,93,0,0,0,0,0,0,0,0,1,0
17900,0,1,0,102,1,177,0,0,0,0,0,0,0,1,0,0
17360,0,10,0,102,1,166,0,0,0,0,1,0,0,1,0,0
17970,2,4500,1,102,0,326,0,0,0,0,0,0,1,0,1,0
18000,2,6741,0,102,0,276,0,0,0,0,0,0,1,1,0,0
17990,1,65,0,102,1,163,0,0,0,0,1,0,0,0,0,0
17900,0,1,0,102,1,201,0,0,0,0,1,0,0,1,0,0
17500,5,2938,1,102,1,241,0,0,0,0,0,0,0,0,0,0
17500,0,1,0,102,1,198,0,0,0,0,1,0,0,1,0,0
17990,1,1,1,102,1,288,0,0,0,0,0,0,0,1,0,0
17900,1,10,0,102,1,165,0,0,0,0,1,0,0,1,0,0
17990,0,17,0,102,1,163,0,0,0,0,1,0,0,0,0,0
17400,0,12,0,102,1,550,0,0,0,0,0,0,0,0,0,1
17500,5,21189,0,102,1,160,1,0,0,0,0,0,0,0,0,0
17500,2,15000,0,102,1,852,1,0,0,0,1,0,0,0,0,1
18500,0,10,0,102,1,387,0,0,0,0,0,0,1,0,1,0
18358,1,16000,1,102,1,183,0,0,0,0,1,0,0,1,0,0
18800,0,1,0,102,1,249,0,0,0,0,1,0,0,1,0,0
18800,0,10,1,102,1,25,0,0,1,0,1,0,0,0,0,0
18890,0,37,0,102,1,171,1,0,0,0,1,0,0,1,0,0
19000,2,26000,1,102,0,326,0,0,0,0,1,0,0,0,1,0
18500,0,5,0,102,1,177,0,0,0,0,0,0,0,1,0,0
18400,1,11700,1,102,1,25,0,0,1,0,1,0,0,0,0,0
18900,0,10,1,102,1,25,0,0,1,0,1,0,0,0,0,0
18300,0,100,0,102,1,47,0,0,0,0,1,0,0,1,0,0
18990,1,10,0,102,1,101,0,0,0,0,0,0,1,0,0,0
18600,0,1,0,102,1,861,0,0,0,0,1,0,0,0,0,1
18500,1,2,1,102,1,276,0,0,0,0,1,0,0,1,0,0
18800,0,10,1,102,1,25,0,0,1,0,1,0,0,0,0,0
18700,0,10,1,102,1,239,0,0,0,0,1,0,0,0,0,0
18990,1,10,0,102,1,163,0,0,0,0,0,0,1,0,0,0
18590,0,1,0,102,1,162,0,0,0,0,1,0,0,1,0,0
18500,2,13427,0,102,0,135,0,0,0,0,0,0,1,0,0,0
18500,1,1800,1,102,1,651,0,0,0,0,0,0,0,0,0,1
18900,0,10,1,102,1,25,0,0,1,0,1,0,0,0,0,0
18800,2,10,0,102,1,109,0,0,0,0,1,0,0,1,0,0
18650,1,6366,1,102,1,31,0,0,0,0,1,0,0,0,0,0
18900,0,10,1,102,1,25,0,0,1,0,1,0,0,0,0,0
18800,1,8000,1,102,1,275,0,0,0,0,1,0,0,1,0,0
18500,3,14000,1,102,0,184,0,0,0,0,0,0,0,1,0,0
18500,2,15100,1,102,1,505,0,0,0,0,1,0,0,0,0,1
18400,0,10,1,102,1,25,0,0,1,0,1,0,0,0,0,0
18500,1,7220,1,102,1,505,0,0,0,0,1,0,0,0,0,1
18678,1,27299,1,102,1,116,0,0,0,0,1,0,0,0,0,0
18678,1,27299,1,102,1,165,0,0,0,0,1,0,0,1,0,0
18500,3,10427,1,102,1,389,0,0,0,0,0,0,0,0,0,1
18298,1,26897,1,102,1,177,0,0,0,0,1,0,0,1,0,0
18300,2,29300,1,102,1,135,0,0,0,0,0,0,0,0,0,0
19000,2,21775,1,102,1,121,0,0,0,0,0,0,1,0,0,0
18100,2,20200,1,102,0,326,0,0,0,0,1,0,0,0,1,0
18900,1,124,0,102,1,232,0,0,0,0,0,0,0,1,0,0
18100,2,32,0,102,1,715,0,0,0,0,0,0,1,0,0,1
18900,0,10,0,102,1,180,0,0,0,0,0,0,0,1,0,0
18800,0,10,1,102,1,25,0,0,1,0,1,0,0,0,0,0
18900,0,10,1,102,1,25,0,0,1,0,1,0,0,0,0,0
18650,2,1,0,102,1,715,0,0,0,0,0,0,1,0,0,1
18500,0,23,0,102,1,32,0,0,0,0,1,0,0,0,0,0
18600,1,17044,1,102,1,31,0,0,0,0,1,0,0,0,0,0
18490,1,4,0,102,1,163,0,0,0,0,1,0,0,0,0,0
18690,1,1,1,102,1,285,0,0,0,0,0,0,0,1,0,0
18500,3,10427,1,102,1,326,0,0,0,0,0,0,0,0,1,0
18900,3,45000,1,102,1,211,0,0,0,0,0,0,1,0,1,0
18900,2,6383,1,102,1,750,0,0,0,0,0,0,1,0,0,1
18500,4,21000,1,102,1,861,0,0,0,0,0,0,1,0,0,1
19000,1,8000,0,102,0,99,0,0,0,0,1,0,0,0,1,0
19950,0,5,1,102,1,216,0,0,1,0,1,0,0,1,0,0
19900,0,10,1,102,1,179,0,0,1,0,1,0,0,1,0,0
19900,0,10,1,102,1,179,0,0,1,0,1,0,0,1,0,0
19900,0,10,1,102,1,179,0,0,1,0,1,0,0,1,0,0
19990,1,5,1,102,1,216,0,0,0,0,0,0,1,1,0,0
19300,0,1,0,102,1,95,0,0,0,0,1,0,0,0,0,0
19990,0,300,1,102,1,24,0,0,0,0,1,0,0,0,0,0
20000,1,15000,1,102,0,226,0,0,1,0,1,0,0,0,0,0
19490,0,300,1,102,1,24,0,0,0,0,1,0,0,0,0,0
19900,0,10,1,102,1,25,0,0,1,0,1,0,0,0,0,0
19800,0,20,0,102,1,132,0,0,0,0,1,0,0,0,0,0
19400,1,7734,1,102,1,99,0,0,0,0,1,0,0,0,1,0
19800,0,10,1,102,1,25,0,0,1,0,1,0,0,0,0,0
19400,0,10,0,102,1,89,0,0,0,0,1,0,0,0,0,0
19900,2,5,1,102,1,389,0,0,0,0,0,0,1,0,0,1
19500,0,10,1,102,1,180,0,0,0,0,1,0,0,1,0,0
19500,2,16700,0,102,0,186,0,0,0,0,0,0,0,0,0,0
19500,0,10,1,102,1,180,0,0,0,0,1,0,0,1,0,0
19500,1,19450,1,102,1,163,0,0,1,0,1,0,0,0,0,0
19900,2,5,1,102,1,326,0,0,0,0,0,0,1,0,1,0
19500,1,13000,1,102,1,130,0,0,0,0,0,0,1,1,0,0
19500,2,5736,1,102,1,750,1,0,0,0,0,0,1,0,0,1
20000,2,40000,0,102,0,550,1,0,0,0,0,0,1,0,0,1
19990,1,10,0,102,1,241,0,0,0,0,1,0,0,0,0,0
19200,1,2,0,102,1,42,0,0,0,0,1,0,0,0,0,0
19500,4,40800,1,102,0,163,0,0,0,0,1,0,0,0,0,0
19600,2,8361,1,102,1,490,0,0,0,0,0,0,1,0,0,1
21000,2,26000,1,102,1,322,0,0,0,0,0,0,0,0,1,0
20900,0,10,1,102,1,147,0,0,1,0,1,0,0,1,0,0
20900,0,2,1,102,1,651,0,0,1,0,1,0,0,0,0,1
20500,0,66,1,102,1,550,0,0,1,0,1,0,0,0,0,1
20500,0,66,1,102,1,550,0,0,1,0,1,0,0,0,0,1
20900,1,6228,1,102,1,492,0,0,1,0,0,0,1,0,0,1
20500,0,35,1,102,1,550,0,0,1,0,1,0,0,0,0,1
20900,0,1,1,102,1,201,0,0,1,0,1,0,0,1,0,0
20900,0,1,0,102,1,500,0,0,0,0,1,0,0,0,0,1
21000,0,1,0,102,1,228,0,0,0,0,0,0,1,0,1,0
20900,0,1,0,102,1,500,0,0,0,0,1,0,0,0,0,1
20900,2,10474,1,102,1,40,0,0,0,0,0,0,1,0,0,0
20900,0,1,1,102,1,201,0,0,1,0,1,0,0,1,0,0
20900,0,1,1,102,1,201,0,0,1,0,1,0,0,1,0,0
20900,2,100,1,102,1,40,0,0,0,0,0,0,0,0,0,0
20900,0,1,0,102,1,500,0,0,0,0,1,0,0,0,0,1
21400,0,15,1,102,1,387,0,0,0,0,0,0,1,0,1,0
21200,0,1,1,102,1,275,0,0,0,0,1,0,0,1,0,0
21990,0,10,1,102,1,213,0,0,1,0,1,0,0,1,0,0
21500,2,1,1,102,1,214,0,0,0,0,0,0,1,1,0,0
21400,1,7075,1,102,1,99,0,0,0,0,1,0,0,0,1,0
22900,1,30,1,102,1,87,0,0,1,0,1,0,0,0,1,0
22500,3,3800,1,102,1,201,0,0,0,0,1,0,0,1,0,0
23500,0,5,1,102,1,216,0,0,0,0,0,0,0,1,0,0
25000,2,10,0,102,1,101,0,0,0,0,0,0,0,1,0,0
25000,5,150000,0,102,0,101,0,0,0,0,0,0,1,0,0,0
25896,2,3047,1,102,1,196,0,0,0,0,0,0,0,1,0,0
25890,1,1,1,102,1,127,1,0,0,0,1,0,0,0,0,0
27450,0,1,1,102,1,127,1,0,0,0,1,0,0,0,0,0
11699,3,69,0,75,1,706,0,0,0,0,0,0,1,0,0,1
12899,3,43,0,100,1,656,0,0,0,0,0,0,0,0,0,1
12900,5,42,0,75,1,214,0,0,0,0,0,0,1,1,0,0
12990,4,21,0,75,1,106,0,0,0,0,0,0,1,0,1,0
12490,4,60,0,75,1,900,0,0,0,0,0,0,1,0,0,1
13950,3,22,0,100,1,488,0,0,0,0,0,0,1,0,0,1
13790,3,35,0,75,1,872,0,0,0,0,0,0,0,0,0,1
13950,3,24,0,100,1,488,0,0,0,0,0,0,1,0,0,1
14190,3,21,0,100,1,310,0,0,0,0,0,0,1,0,1,0
13900,4,37,0,100,1,355,0,0,0,0,0,0,0,0,0,1
12900,5,41,0,75,1,900,0,0,0,0,0,0,0,0,0,1
12100,5,50,0,100,1,190,1,0,0,0,0,0,0,1,0,0
15490,3,27,0,100,1,122,1,0,0,0,1,0,0,0,0,0
13990,3,33,0,75,1,122,0,0,0,0,0,0,1,0,0,0
14990,3,23,0,75,1,122,0,0,0,0,1,0,0,0,0,0
13190,4,38,0,75,1,478,0,0,0,0,0,0,0,0,0,1
13990,3,28,0,75,1,122,0,0,0,0,0,0,1,0,0,0
12300,4,61,0,75,1,81,0,0,0,0,0,0,0,0,0,0
12900,4,61,0,75,1,109,0,0,0,0,0,0,0,0,0,0
13900,4,43,0,75,1,163,0,0,0,0,0,0,1,0,0,0
13000,3,19,0,75,1,837,0,0,0,0,0,0,1,0,0,1
14900,2,21,0,75,1,200,0,0,0,0,0,0,1,0,1,0
13900,4,36,0,75,1,163,0,0,0,0,0,0,0,0,0,0
15500,4,51,0,100,1,249,1,0,0,0,0,0,0,1,0,0
13900,4,41,0,75,1,163,0,0,0,0,0,0,0,0,0,0
12500,4,118,0,100,1,855,1,0,0,0,0,0,0,0,0,1
11500,5,141,0,100,1,843,1,0,0,0,0,0,1,0,0,1
14490,4,55,0,75,1,122,0,0,0,0,1,0,0,0,0,0
15900,2,27,0,100,1,42,0,0,0,0,1,0,0,0,0,0
16000,2,9,0,100,1,488,0,0,0,0,1,0,0,0,0,1
15500,4,54,0,100,1,552,1,0,0,0,1,0,0,0,0,1
15900,3,28,0,75,1,343,0,0,0,0,0,0,0,0,1,0
13500,3,49,0,75,1,110,0,0,0,0,0,0,0,0,0,0
15200,4,44,0,75,1,206,0,0,0,0,0,0,0,1,0,0
16390,3,15,0,75,1,122,0,0,0,0,0,0,0,0,0,0
14900,4,38,0,75,1,206,0,0,0,0,0,0,0,1,0,0
15900,4,31,0,100,1,628,0,0,0,0,0,0,0,0,0,1
14900,4,82,0,100,1,214,1,0,0,0,0,0,0,1,0,0
14200,4,81,0,100,1,684,1,0,0,0,0,0,0,0,0,1
10450,4,31,0,75,1,852,0,0,0,0,0,0,1,0,0,1
12900,3,39,0,75,1,326,0,0,0,0,0,0,0,0,1,0
12900,3,16,0,75,1,326,0,0,0,0,0,0,0,0,1,0
13500,3,29,0,75,1,326,0,0,0,0,0,0,0,0,1,0
14900,4,34,0,75,1,383,0,0,0,0,0,0,0,0,1,0
20800,2,0,0,75,1,163,0,0,0,0,1,0,0,0,0,0
21500,2,1,1,100,1,214,0,0,0,0,0,0,1,1,0,0
17800,3,29,0,75,1,212,0,0,0,0,0,0,0,1,0,0
18000,3,30,0,75,1,150,0,0,0,0,0,0,0,0,0,0
14600,4,52,0,75,1,101,0,0,0,0,0,0,1,0,0,0
13999,4,99,0,100,1,500,1,0,0,0,1,0,0,0,0,1
15600,4,46,0,75,1,206,0,0,0,0,0,0,0,1,0,0
15700,3,26,0,75,1,193,0,0,0,0,0,0,1,1,0,0
16700,3,8,0,75,1,20,0,0,0,0,0,0,0,0,0,0
13900,4,65,0,100,1,163,0,0,0,0,0,0,1,0,0,0
16490,4,22,0,75,1,122,0,0,0,0,0,0,1,0,0,0
16490,4,44,0,100,1,505,1,0,0,0,0,0,0,0,0,1
15500,5,28,0,75,1,326,0,0,0,0,0,0,1,0,1,0
14990,4,67,0,100,1,122,1,0,0,0,1,0,0,0,0,0
15490,3,22,0,75,1,146,0,0,0,0,0,0,0,0,1,0
17500,2,5,0,75,1,782,0,0,0,0,0,0,1,0,0,1
3500,3,52,0,75,1,156,0,0,0,0,0,0,0,1,0,0
4500,4,63,0,75,1,175,0,0,0,0,0,0,0,1,0,0
6800,4,60,1,100,1,14,0,0,0,0,1,0,0,0,0,0
7900,4,124,0,75,1,276,0,0,0,0,0,0,1,1,0,0
8228,3,63,0,75,1,770,0,0,0,0,0,0,1,0,0,1
8490,4,94,0,75,1,74,0,0,0,0,0,0,0,0,0,0
8500,4,122,0,100,1,333,0,0,0,0,0,0,0,0,1,0
8850,5,159,0,100,1,177,1,0,0,0,0,0,0,1,0,0
8900,4,94,0,75,1,74,0,0,0,0,0,0,0,0,0,0
8900,3,69,0,75,1,74,0,0,0,0,0,0,0,0,0,0
8900,3,69,0,75,1,74,0,0,0,0,0,0,0,0,0,0
8900,4,98,0,75,1,276,0,0,0,0,0,0,1,1,0,0
8900,4,92,0,75,1,276,0,0,0,0,0,0,1,1,0,0
8900,5,180,0,100,1,601,1,0,0,0,0,0,0,0,0,1
8900,3,86,0,75,1,74,0,0,0,0,0,0,0,0,0,0
8900,3,59,0,75,1,74,0,0,0,0,0,0,0,0,0,0
8990,5,88,0,75,1,158,0,0,0,0,0,0,0,1,0,0
8990,4,149,0,75,1,485,0,0,0,0,0,0,1,0,0,1
8990,4,129,0,100,1,276,1,0,0,0,0,0,0,1,0,0
8999,5,139,0,75,1,483,0,0,0,0,0,0,1,0,0,1
9400,4,135,0,75,1,83,0,0,0,0,0,0,1,0,1,0
9450,3,162,0,100,1,486,1,0,0,0,0,0,1,0,0,1
9490,4,86,0,75,1,31,0,0,0,0,0,0,1,0,0,0
9490,5,98,0,75,1,514,0,0,0,0,0,0,1,0,0,1
9490,4,118,0,100,1,744,0,0,0,0,0,0,1,0,0,1
9490,3,59,0,75,1,74,0,0,0,0,0,0,0,0,0,0
9490,5,64,0,75,1,279,0,0,0,0,0,0,0,1,0,0
9490,5,120,0,100,1,180,1,0,0,0,0,0,0,1,0,0
9490,5,120,0,100,1,40,1,0,0,0,0,0,0,0,0,0
9490,4,100,0,100,1,498,1,0,0,0,0,0,0,0,0,1
9499,5,160,0,100,1,514,0,0,0,0,1,0,0,0,0,1
9500,4,87,0,75,1,770,0,0,0,0,0,0,1,0,0,1
9500,4,80,0,75,1,31,0,0,0,0,0,0,1,0,0,0
9500,4,97,0,75,1,31,0,0,0,0,0,0,1,0,0,0
9500,4,85,0,75,1,770,0,0,0,0,0,0,1,0,0,1
9500,4,83,0,75,1,770,0,0,0,0,0,0,1,0,0,1
9500,4,93,0,75,1,31,0,0,0,0,0,0,1,0,0,0
9500,4,94,0,75,1,31,0,0,0,0,0,0,1,0,0,0
9500,4,86,0,75,1,31,0,0,0,0,0,0,1,0,0,0
9500,4,85,0,75,1,31,0,0,0,0,0,0,1,0,0,0
9500,4,81,0,75,1,31,0,0,0,0,0,0,1,0,0,0
9500,4,93,0,75,1,31,0,0,0,0,0,0,1,0,0,0
9500,4,95,0,75,1,31,0,0,0,0,0,0,1,0,0,0
9500,5,164,0,100,1,683,1,0,0,0,0,0,1,0,0,1
9500,4,97,0,75,1,31,0,0,0,0,0,0,1,0,0,0
9500,4,89,0,75,1,292,0,0,0,0,0,0,1,1,0,0
9500,4,83,0,75,1,31,0,0,0,0,0,0,1,0,0,0
9500,5,134,0,75,1,852,0,0,0,0,0,0,1,0,0,1
9500,5,134,0,75,1,852,0,0,0,0,0,0,1,0,0,1
9500,4,80,0,75,1,31,0,0,0,0,0,0,1,0,0,0
9500,4,102,0,75,1,31,0,0,0,0,0,0,1,0,0,0
9600,4,93,0,75,1,326,0,0,0,0,0,0,1,0,1,0
9799,4,82,0,75,1,492,0,0,0,0,0,0,0,0,0,1
9800,4,97,0,100,1,333,0,0,0,0,0,0,1,0,1,0
9800,5,120,0,75,1,533,0,0,0,0,0,0,0,0,0,1
9850,4,82,0,75,1,31,0,0,0,0,0,0,1,0,0,0
9900,4,97,0,75,1,747,0,0,0,0,0,0,1,0,0,1
9900,3,77,0,75,1,74,0,0,0,0,0,0,0,0,0,0
9900,3,54,0,75,1,74,0,0,0,0,0,0,0,0,0,0
9900,4,122,0,100,1,74,0,0,0,0,0,0,1,0,0,0
9900,4,110,0,100,1,292,0,0,0,0,0,0,1,1,0,0
9900,3,78,0,75,1,448,0,0,0,0,0,0,0,0,0,1
9900,3,39,0,75,1,74,0,0,0,0,0,0,0,0,0,0
9900,4,68,0,100,1,124,0,0,0,0,1,0,0,0,1,0
9900,5,131,0,100,1,112,1,0,0,0,0,0,1,1,0,0
9900,5,60,0,100,1,270,0,0,0,0,0,0,0,1,0,0
9950,4,88,0,100,1,495,1,0,0,0,0,0,1,0,0,1
9990,4,76,0,100,1,31,0,0,0,0,1,0,0,0,0,0
9990,4,57,0,75,1,326,0,0,0,0,0,0,0,0,1,0
9999,4,170,0,100,1,612,1,0,0,0,0,0,1,0,0,1
9999,5,86,0,75,1,133,0,0,0,0,0,0,0,0,0,0
10000,4,79,0,75,1,828,0,0,0,0,0,0,0,0,0,1
10100,4,70,0,75,1,326,0,0,0,0,0,0,1,0,1,0
10200,3,52,0,75,1,242,0,0,0,0,0,0,1,0,0,0
10200,4,81,0,75,1,326,0,0,0,0,0,0,1,0,1,0
10200,3,65,0,75,1,68,0,0,0,0,0,0,0,0,0,0
10300,3,82,0,75,1,31,0,0,0,0,0,0,1,0,0,0
10350,3,70,0,75,1,326,0,0,0,0,0,0,0,0,1,0
10400,5,40,0,75,1,91,0,0,0,0,0,0,1,0,1,0
10418,3,39,0,100,1,190,0,0,0,0,0,0,1,1,0,0
10418,3,39,0,100,1,115,0,0,0,0,0,0,1,0,0,0
10418,3,39,0,100,1,177,0,0,0,0,0,0,1,1,0,0
10418,3,39,0,100,1,165,0,0,0,0,0,0,1,1,0,0
10418,3,39,0,100,1,326,0,0,0,0,0,0,1,0,1,0
10418,3,39,0,100,1,11,0,0,0,0,0,0,1,0,0,0
10418,3,39,0,100,1,187,0,0,0,0,0,0,1,1,0,0
10450,4,70,0,75,1,163,0,0,0,0,0,0,0,0,0,0
10450,4,70,0,75,1,163,0,0,0,0,0,0,0,0,0,0
10490,4,118,0,75,1,815,0,0,0,0,0,0,1,0,0,1
10499,3,50,0,75,1,653,0,0,0,0,0,0,0,0,0,1
10499,5,146,0,100,1,483,1,0,0,0,1,0,0,0,0,1
10500,4,108,0,75,1,541,0,0,0,0,0,0,1,0,0,1
10500,4,95,0,75,1,87,0,0,0,0,0,0,1,0,1,0
10500,5,129,0,100,1,484,1,0,0,0,0,0,0,0,0,1
10500,5,26,0,100,1,695,0,0,0,0,0,0,1,0,0,1
10500,5,26,0,100,1,695,0,0,0,0,0,0,1,0,0,1
10500,5,109,0,75,1,761,0,0,0,0,0,0,0,0,0,1
10500,5,98,0,75,1,746,0,0,0,0,0,0,1,0,0,1
10700,4,110,0,100,1,93,1,0,0,0,0,0,1,0,0,0
10700,3,82,0,75,1,31,0,0,0,0,0,0,1,0,0,0
10700,4,84,0,100,1,329,0,0,0,0,0,0,1,0,1,0
10700,4,92,0,100,1,245,0,0,0,0,0,0,1,1,0,0
10747,3,54,0,100,1,177,1,0,0,0,0,0,0,1,0,0
10747,3,54,0,100,1,326,1,0,0,0,0,0,0,0,1,0
10747,3,54,0,100,1,165,1,0,0,0,0,0,0,1,0,0
10747,3,54,0,100,1,115,1,0,0,0,0,0,0,0,0,0
10747,3,54,0,100,1,11,1,0,0,0,0,0,0,0,0,0
10747,3,54,0,100,1,190,1,0,0,0,0,0,0,1,0,0
10747,3,54,0,100,1,187,1,0,0,0,0,0,0,1,0,0
10799,4,100,0,75,1,177,0,0,0,0,0,0,0,1,0,0
10799,4,100,0,75,1,326,0,0,0,0,0,0,0,0,1,0
